DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT
3283,__label1__,1,N,Sports,B0007W2FLI,Chin Up Bar by GoFit,Bad Service,"I would not recommended this product at all!!!! Was hard to assemble as some screws were bent, washers were bent out of shape and bits to the bar were also bent. Tried to assemble as best we could with the shabby items, which resulted in an un sturdy and out of alignment exercise bar which is not fit for purpose! Disgusted that an item in this bad a condition was considered 'fit for dispatch'!!"
15322,__label2__,3,Y,Furniture,B002WGJHHW,"ACME 00632 Arcadia Recliner, Oakwood Chocolate Microfiber",Handle with care,chair was delivered falling out of box. I took a chance purchasing this for the reason of costing less than similar chairs in local stores. It was good while it lasted as it became almost impossible to push recliner back into the chair.
17506,__label2__,5,Y,Baby,B004G8QSY4,Baby Einstein Baby Neptune Ocean Orchestra Musical Toy,Great Toy!,My 5 month old twin boys went crazy for this toy! They were fighting over it. Buttons are easy for infants to push and the music isn't that annoying.
3920,__label1__,1,N,Video Games,B00ENFVS5Y,Thrustmaster TX Racing Wheel Ferrari 458 Italia Edition,Quite the waste of money,My husband got this for our son but it stopped working as we were watching him play. We didn't see him do anything that would have been considered abusive at all. I've seen my husband use our car's steering wheel a lot harsher.
14306,__label2__,2,Y,Pet Products,B007FQUOEO,"Flossy Chews Poly Dri Rope Monkey Fist Bar, Small, 15-Inch",Maybe good for dogs who don't try to destroy toys...,"This rope lasted only slightly longer than standard 2-knot chew ropes, but it exploded into a rainbow of vacuum cleaner-clogging threads when my dog finally chewed it up. I'm not sure how it would stand up against dogs who just play fetch or something, but my dog tries to tear chew ropes apart and it didn't last very long."
650,__label1__,4,N,Tools,B000C0RKYM,Gerber Gator Combo Axe II [22-41420],Its a bit heavy... but its worth it.,I use this as my &#34;survival&#34; tool on all my hikes. It gives me great peace of mind knowing that I will be able to take care of myself if I get lost or stranded. Plus this company is based from right here in Portland Oregon! Doesn't get much more local than that!
10646,__label2__,4,Y,Office Products,B0006VPH60,"Quality Park Extra-Rigid Fiberboard Photo/Document Mailers, 9 x 11.5 Inches, Box of 25 (64014)",Good Quality,"I have been looking for something like this all over and some reason it's not very common. These are very nice, sturdy and the flap holds very well, I don't feel the need to double tape it 'just in case' for mailing. Only drawbacks; They are fairly heavy and hard to keep under 13oz when using them to mail products out to my customers, and the price. They are pretty expensive, so I have to use them sparingly."
12752,__label2__,5,Y,Outdoors,B00955DUHQ,"Mountain House, Just In Case... Classic Bucket",Better safe than sorry,"Be prepared, better to have and not need than to need and not have.  If you can't afford it, buy small orders"
9533,__label1__,5,N,Shoes,B007JTXJY4,"New Balance Men's MX623 Cross-Training Shoe,White/Navy,10.5 4E US",ALWAYS 5 STAR FOR NEW BALANCE,"Very comfortable, good quality. Excellent shoeS for walking,BETTER THAN NIKE, this pair of shoes is very trendy,that's one of the reasons i purchased it"
19054,__label2__,3,Y,Electronics,B00RSUFT5G,"Bluetooth Earphones, TaoTronics Bluetooth Wireless Earphones Sport Headphones Earbuds Headsets (Bluetooth 4.0, Delicate Sound, Build-in Mic, 6 Hours Playtime, CVC 6.0 Noise-Cancelling)",Despite the different size ear pieces poor fit into ears,Despite the different size ear pieces poor fit into ears; not sure what those little hanging pieces are supposed to do but do not help in the fit.  Static with head movement.  Took them on trip and too late to send back
16415,__label2__,4,Y,Musical Instruments,B0055F2YCW,Battery Operated Weatherproof Blacklight,It works; some confusion about a feature.,"It works fine as a basic blacklight. Its package, instructions, and Amazon's description refer to a flashlight that did not ship with my unit. As a result there is some minor confusion about how to insert the batteries, as both ends of the battery compartment look the same when the flashlight is missing."
6312,__label1__,5,N,Tools,B003CJSQ4S,Starrett 505P-7 Miter Saw Protractor,even for non-professionals,"Even if you're just a regular person that needs to make some accurate measurements, this will work without giving you a fuss. It's pretty amazing, now that I think about it."
14977,__label2__,5,Y,Outdoors,B004UME1IQ,Nashbar Caliper Road Bike Brakeset,Good,Good quality I recommend to any one to buy this calipers fit perfect on my old trek road bike breaks on a penny
15147,__label2__,5,Y,Wireless,B00AXX0IEC,Garmin nüvi 2557LMT 5-Inch Portable Vehicle GPS with Lifetime Maps and Traffic (Discontinued by Manufacturer),Garmin Nuvi 2557LMT,"I love it!  Even when I know the route, it helps to keep me from not moving into the correct lane in time.  It shows the posted speed limit and the speed I'm driving, which is very helpful to  me.  I love the right-hand &#34;picture&#34; of the needed move.  There's nothing I can really be critical of."
2617,__label1__,1,N,Grocery,B003V5HEXC,"TEECCINO TEE-BAG,OG2,CHOC HERB, 10 BAG",Simply terrible,"I tried to give this one a chance even when none of my friends liked it and even when my husband couldn't stand a single sip. However, it just was not meant to be since it's just not our cup of – whatever this is..."
8867,__label1__,5,Y,Tools,B000P583I6,"Kikkerland Classic Survival Tool, Pocket",Its cheaper and in my honest opinion made of better material! I carry this thing everywhere I go,"This totally rivals the wallet ninja! Its cheaper and in my honest opinion made of better material! I carry this thing everywhere I go, cause I never know when any of the many gizmos on it will come in handy."
16318,__label2__,5,Y,Video Games,B00F4DPWEW,"Black ABXY/Guide Buttons, Thumbsticks, D-Pad, Triggers, RB LB Kit for Xbox 360 Controller (12 piece mod kit)",Excellent product for the price,"Excellent product for the price. My controller sticks and buttons were pretty well worn. They fell like new again. Also I highly recommend that if you purchase this, watch a tutorial video on how to dessasemble the controller."
11001,__label2__,4,Y,Electronics,B00IOMSTWC,VvW RRLM2596 Adjustable 4.0-40V to 1.25-37V 5/12V DC Voltage Regulator Experimental Power Buck Converter with LED Voltmeter,VvW RRLM2596 Adjustable 4.0-40V to 1.25-37V 5/12V DC Voltage Regulator Experimental Power Buck Converter with LED Voltmeter,"After a snafu in shipping, I reordered this PC board to make an adjustable Power Feed for my boat to drive a device that uses Two D cell batteries to aerate my live well.  Works great and just plugs into the lighter socket on the dash.  I take it and the bubbler off for transport of the bucket and let the batteries take over when I'm not near a 12vdc lighter socket.  Works great."
7802,__label1__,5,Y,Apparel,B00VT6LP08,"Surenow Package Men's Boxer Shorts Underwear Brand Name Featured on Waistband, X-Large, Multicoloured",Good！！,"They ride up a little on the legs but so far there's been no thong problems. Im not sure of the inseam length but they do seem a little longer than past boxer briefs. I bought them for my bf and hes constantly skating, so lots of squating, jumping, running and falling and his bootys not the smallest...so far so good. Before he would always complain about undies riding up no matter how loose they seem, these seem to do their job well. Nope, they feel fit and comfortable!"
10251,__label1__,3,N,Watches,B001EYV924,Hadley-Roma 20-mm Stainless Steel Push Button Deployant Clasp,clamshell wouldn't stay closed,"The clamshell wouldn't stay closed, but a few taps w/ a plastic faced hammer restored functionality. Now my watch has an added touch of class, and the leather strap will last for years without the normal wear and tear of a standard buckle."
1458,__label1__,3,N,Pet Products,B00APTQOBU,"Stinky G Royal Blue Dog Aran Sweater, #10 - S",My friend bought for her dog gloria she didn't like it at all,My friend bought for her dog gloria she didn't like it at all. I asked if I could have it and it doesn't bother my max. Only thing is after washed doesn't look new and a little bally
15825,__label2__,5,Y,Automotive,B00H34F2BI,Glacier Leather Conditioner with Unique Antibacterial Cleaner Will Restore & Repair Protector Top Layer 8 Ounce,Great product,"I used it on our couches. I wasn’t sure if conditioner was going to be all I needed or not. Apparently I needed a stain for some of the more deep scratches, but I can say it made some of the scuffing a lot less obvious and it was easy to use."
6224,__label1__,5,Y,Apparel,B00R44T23Q,MBIGM Men's Korean Style S Letter Belt (White),but it fits him perfectly and seems to be of good quality considering the price,"I bought this belt for my husband. I was a little nervous buying it online, but it fits him perfectly and seems to be of good quality considering the price. We are both very pleased and will be purchasing again!"
12268,__label2__,5,Y,Grocery,B000JSQISQ,Branston Pickle 310g - Pack of 2 Jars!,"Different, But Delicious",Not your same old sweet pickle.  This adds a dash of unexpected flavor to anything that would include normal pickles -- really nice with tuna.  Good to shake up the taste buds!
4169,__label1__,5,N,Kitchen,B00KKYBA1Y,Lucentee® Large Ice Ball Maker - Silicone Ice Ball Mold That Creates 4x1.8” Ice Balls - Perfect Ice Spheres For Whiskey Lovers,Great product!,This is a great product. I've been looking for something like this and I'm happy I found it. It's easy to use and I really enjoyed using it. It can last a long time and the ice balls are easy to get out of the container. I would definitely recommend this product to everyone! It is also a great gift for your friends. Recommended!
4845,__label1__,5,Y,Beauty,B00UC61NAI,Salvere Hyaluronic Acid Serum the Intense Hydration Effect of This High Grade Quality Anti Aging Serum,Helps plump the skin!,This is a nice large bottle of hyaluronic serum.  It is so great for my skin.  It plumps it and helps with fine lines and wrinkles.  You can use it morning and night under your moisturizer.  I definately see a difference in my skin with this one and am glad that I found this product!
